64,Func ;130; Inf ;162,,,0
65,Func ;130; Inf ;162,,,0
66,Func ;130; Inf ;162,,,0
67,Func ;130; Inf ;162,,,0
68,Func ;130; Inf ;162,,,0
69,Func ;130; Inf ;162,,,0
70,Func ;130; Inf ;162,,,0
71,Func ;130; Inf ;162,,,0
72,Func ;130; Inf ;162,,,0
73,Func ;130; Inf ;162,,,0
74,Func ;130; Inf ;162,,,0
75,Func ;130; Inf ;162,,,0
76,Func ;130; Inf ;162,,,0
77,Func ;130; Inf ;162,,,0
78,Func ;130; Inf ;162,,,0
79,Func ;130; Inf ;162,,,0
80,Func ;130; Inf ;162,,,0
81,Func ;130; Inf ;162,,,0
82,Func ;130; Inf ;162,,,0
83,Func ;130; Inf ;162,,,0
84,Func ;130; Inf ;162,,,0
85,Func ;130; Inf ;162,,,0
86,Func ;130; Inf ;162,,,0
87,Func ;130; Inf ;162,,,0
88,Func ;130; Inf ;162,,,0
89,Func ;130; Inf ;162,,,0
90,Func ;130; Inf ;162,,,0
91,Func ;130; Inf ;162,,,0
92,Func ;130; Inf ;162,,,0
93,Func ;130; Inf ;162,,,0
94,Func ;130; Inf ;162,,,0
95,Func ;130; Inf ;162,,,0
96,Func ;130; Inf ;162,,,0
97,Func ;130; Inf ;162,,,0
98,Func ;130; Inf ;162,,,0
99,Func ;130; Inf ;162,,,0
100,Func ;130; Inf ;162,,,0
101,Func ;130; Inf ;162,,,0
102,Func ;130; Inf ;162,,,0
103,Func ;130; Inf ;162,,,0
104,Func ;130; Inf ;162,,,0
105,Func ;130; Inf ;162,,,0
106,Func ;130; Inf ;162,,,0
107,Func ;130; Inf ;162,,,0
108,Func ;130; Inf ;162,,,0
109,Func ;130; Inf ;162,,,0
110,Func ;130; Inf ;162,,,0
111,Func ;130; Inf ;162,,,0
112,Func ;130; Inf ;162,,,0
113,Func ;130; Inf ;162,,,0
114,Func ;130; Inf ;162,,,0
115,Func ;130; Inf ;162,,,0
116,Func ;130; Inf ;162,,,0
117,Func ;130; Inf ;162,,,0
118,Func ;130; Inf ;162,,,0
119,Func ;130; Inf ;162,,,0
120,Func ;130; Inf ;162,,,0
121,Func ;130; Inf ;162,,,0
122,Func ;130; Inf ;162,,,0
123,Func ;130; Inf ;162,,,0
124,Func ;130; Inf ;162,,,0
125,Func ;130; Inf ;162,,,0
126,Func ;130; Inf ;162,,,0
127,Func ;130; Inf ;162,,,0
128,Func ;130; Inf ;162,,,0
129,Func ;130; Inf ;162,,,0
130,Func ;130; Inf ;162,,,0
131,Func ;130; Inf ;162,,,0
132,Func ;130; Inf ;162,,,0
133,Func ;130; Inf ;162,,,0
134,Func ;130; Inf ;162,,,0
135,Func ;130; Inf ;162,,,0
136,Func ;130; Inf ;162,,,0
137,Func ;130; Inf ;162,,,0
138,Func ;130; Inf ;162,,,0
139,Func ;130; Inf ;162,,,0
140,Func ;130; Inf ;162,,,0
141,Func ;130; Inf ;162,,,0
142,Func ;130; Inf ;162,,,0
143,Func ;130; Inf ;162,,,0
144,Func ;130; Inf ;162,,,0
145,Func ;130; Inf ;162,,,0
146,Func ;130; Inf ;162,,,0
147,Func ;130; Inf ;162,,,0
148,Func ;130; Inf ;162,,,0
149,Func ;130; Inf ;162,,,0
150,Func ;130; Inf ;162,,,0
151,Func ;130; Inf ;162,,,0
152,Func ;130; Inf ;162,,,0
153,Func ;130; Inf ;162,,,0
154,Func ;130; Inf ;162,,,0
155,Func ;130; Inf ;162,,,0
156,Func ;130; Inf ;162,,,0
157,Func ;130; Inf ;162,,,0
158,Func ;130; Inf ;162,,,0
159,Func ;130; Inf ;162,,,0
160,Func ;130; Inf ;162,,,0
161,Func ;130; Inf ;162,,,0
162,Func ;130; Inf ;162,,,0
163,Func ;130; Inf ;162,,,0
164,Func ;130; Inf ;162,,,0
165,Func ;130; Inf ;162,,,0
166,Func ;130; Inf ;162,,,0
167,Func ;130; Inf ;162,,,0
168,Func ;130; Inf ;162,,,0
169,Func ;130; Inf ;162,,,0
170,Func ;130; Inf ;162,,,0
171,Func ;130; Inf ;162,,,0
172,Func ;130; Inf ;162,,,0
173,Func ;130; Inf ;162,,,0
174,Func ;130; Inf ;162,,,0
175,Func ;130; Inf ;162,,,0
176,Func ;130; Inf ;162,,,0
177,Func ;130; Inf ;162,,,0
178,Func ;130; Inf ;162,,,0
179,Func ;130; Inf ;162,,,0
180,Func ;130; Inf ;162,,,0
181,Func ;130; Inf ;162,,,0
182,Func ;130; Inf ;162,,,0
183,Func ;130; Inf ;162,,,0
184,Func ;130; Inf ;162,,,0
185,Func ;130; Inf ;162,,,0
186,Func ;130; Inf ;162,,,0
187,Func ;130; Inf ;162,,,0
188,Func ;130; Inf ;162,,,0
189,Func ;130; Inf ;162,,,0
190,Func ;130; Inf ;162,,,0
191,Func ;130; Inf ;162,,,0
192,Func ;130; Inf ;162,,,0
193,Func ;130; Inf ;162,,,0
194,Func ;130; Inf ;162,,,0
195,Func ;130; Inf ;162,,,0
196,Func ;130; Inf ;162,,,0
197,Func ;130; Inf ;162,,,0
198,Func ;130; Inf ;162,,,0
199,Func ;130; Inf ;162,,,0
200,Func ;130; Inf ;162,,,0
201,Func ;130; Inf ;162,,,0
202,Func ;130; Inf ;162,,,0
203,Func ;130; Inf ;162,,,0
204,Func ;130; Inf ;162,,,0
205,Func ;130; Inf ;162,,,0
206,Func ;130; Inf ;162,,,0
207,Func ;130; Inf ;162,,,0
208,Func ;130; Inf ;162,,,0
209,Func ;130; Inf ;162,,,0
210,Func ;130; Inf ;162,,,0
211,Func ;130; Inf ;162,,,0
212,Func ;130; Inf ;162,,,0
213,Func ;130; Inf ;162,,,0
214,Func ;130; Inf ;162,,,0
215,Func ;130; Inf ;162,,,0
216,Func ;130; Inf ;162,,,0
217,Func ;130; Inf ;162,,,0
218,Func ;130; Inf ;162,,,0
219,Func ;130; Inf ;162,,,0
220,Func ;130; Inf ;162,,,0
221,Func ;130; Inf ;162,,,0
222,Func ;130; Inf ;162,,,0
223,Func ;130; Inf ;162,,,0
224,Func ;130; Inf ;162,,,0
225,Func ;130; Inf ;162,,,0
226,Func ;130; Inf ;162,,,0
227,Func ;130; Inf ;162,,,0
228,Func ;130; Inf ;162,,,0
229,Func ;130; Inf ;162,,,0
230,Func ;130; Inf ;162,,,0
231,Func ;130; Inf ;162,,,0
232,Func ;130; Inf ;162,,,0
233,Func ;130; Inf ;162,,,0
234,Func ;130; Inf ;162,,,0
235,Func ;130; Inf ;162,,,0
236,Func ;130; Inf ;162,,,0
237,Func ;130; Inf ;162,,,0
238,Func ;130; Inf ;162,,,0
239,Func ;130; Inf ;162,,,0
240,Func ;130; Inf ;162,,,0
241,Func ;130; Inf ;162,,,0
242,Func ;130; Inf ;162,,,0
243,Func ;130; Inf ;162,,,0
244,Func ;130; Inf ;162,,,0
245,Func ;130; Inf ;162,,,0
246,Func ;130; Inf ;162,,,0
247,Func ;130; Inf ;162,,,0
248,Func ;130; Inf ;162,,,0
249,Func ;130; Inf ;162,,,0
250,Func ;130; Inf ;162,,,0
251,Func ;130; Inf ;162,,,0
252,Func ;130; Inf ;162,,,0
253,Func ;130; Inf ;162,,,0
254,Func ;130; Inf ;162,,,0
255,Func ;130; Inf ;162,,,0
256,Func ;130; Inf ;162,,,0
257,Func ;130; Inf ;162,,,0
258,Func ;130; Inf ;162,,,0
259,Func ;130; Inf ;162,,,0
260,Func ;130; Inf ;162,,,0
261,Func ;130; Inf ;162,,,0
262,Func ;130; Inf ;162,,,0
263,Func ;130; Inf ;162,,,0
264,Func ;130; Inf ;162,,,0
265,Func ;130; Inf ;162,,,0
266,Func ;130; Inf ;162,,,0
267,Func ;130; Inf ;162,,,0
268,Func ;130; Inf ;162,,,0
269,Func ;130; Inf ;162,,,0
270,Func ;130; Inf ;162,,,0
271,Func ;130; Inf ;162,,,0
272,Func ;130; Inf ;162,,,0
273,Func ;130; Inf ;162,,,0
274,Func ;130; Inf ;162,,,0
275,Func ;130; Inf ;162,,,0
276,Func ;130; Inf ;162,,,0
277,Func ;130; Inf ;162,,,0
278,Func ;130; Inf ;162,,,0
279,Func ;130; Inf ;162,,,0
280,Func ;130; Inf ;162,,,0
281,Func ;130; Inf ;162,,,0
282,Func ;130; Inf ;162,,,0
283,Func ;130; Inf ;162,,,0
284,Func ;130; Inf ;162,,,0
285,Func ;130; Inf ;162,,,0
286,Func ;130; Inf ;162,,,0
287,Func ;130; Inf ;162,,,0
288,Func ;130; Inf ;162,,,0
50
1
1000,601
06/11/2025,08:20:54.699000
06/11/2025,08:20:54.699000
BINARY
1
