64,Func ;130; Inf ;162,,,0
65,Func ;130; Inf ;162,,,0
66,Func ;130; Inf ;162,,,0
67,Func ;130; Inf ;162,,,0
68,Func ;130; Inf ;162,,,0
69,Func ;130; Inf ;162,,,0
70,Func ;130; Inf ;162,,,0
71,Func ;130; Inf ;162,,,0
72,Func ;130; Inf ;162,,,0
73,Func ;130; Inf ;162,,,0
74,Func ;130; Inf ;162,,,0
75,Func ;130; Inf ;162,,,0
76,Func ;130; Inf ;162,,,0
77,Func ;130; Inf ;162,,,0
78,Func ;130; Inf ;162,,,0
79,Func ;130; Inf ;162,,,0
80,Func ;130; Inf ;162,,,0
81,Func ;130; Inf ;162,,,0
82,Func ;130; Inf ;162,,,0
83,Func ;130; Inf ;162,,,0
84,Func ;130; Inf ;162,,,0
85,Func ;130; Inf ;162,,,0
86,Func ;130; Inf ;162,,,0
87,Func ;130; Inf ;162,,,0
88,Func ;130; Inf ;162,,,0
89,Func ;130; Inf ;162,,,0
90,Func ;130; Inf ;162,,,0
91,Func ;130; Inf ;162,,,0
92,Func ;130; Inf ;162,,,0
93,Func ;130; Inf ;162,,,0
94,Func ;130; Inf ;162,,,0
95,Func ;130; Inf ;162,,,0
96,Func ;130; Inf ;162,,,0
97,Func ;130; Inf ;162,,,0
98,Func ;130; Inf ;162,,,0
99,Func ;130; Inf ;162,,,0
100,Func ;130; Inf ;162,,,0
101,Func ;130; Inf ;162,,,0
102,Func ;130; Inf ;162,,,0
103,Func ;130; Inf ;162,,,0
104,Func ;130; Inf ;162,,,0
105,Func ;130; Inf ;162,,,0
106,Func ;130; Inf ;162,,,0
107,Func ;130; Inf ;162,,,0
108,Func ;130; Inf ;162,,,0
109,Func ;130; Inf ;162,,,0
110,Func ;130; Inf ;162,,,0
111,Func ;130; Inf ;162,,,0
112,Func ;130; Inf ;162,,,0
113,Func ;130; Inf ;162,,,0
114,Func ;130; Inf ;162,,,0
115,Func ;130; Inf ;162,,,0
116,Func ;130; Inf ;162,,,0
117,Func ;130; Inf ;162,,,0
118,Func ;130; Inf ;162,,,0
119,Func ;130; Inf ;162,,,0
120,Func ;130; Inf ;162,,,0
121,Func ;130; Inf ;162,,,0
122,Func ;130; Inf ;162,,,0
123,Func ;130; Inf ;162,,,0
124,Func ;130; Inf ;162,,,0
125,Func ;130; Inf ;162,,,0
126,Func ;130; Inf ;162,,,0
127,Func ;130; Inf ;162,,,0
128,Func ;130; Inf ;162,,,0
129,Func ;130; Inf ;162,,,0
130,Func ;130; Inf ;162,,,0
131,Func ;130; Inf ;162,,,0
132,Func ;130; Inf ;162,,,0
133,Func ;130; Inf ;162,,,0
134,Func ;130; Inf ;162,,,0
135,Func ;130; Inf ;162,,,0
136,Func ;130; Inf ;162,,,0
137,Func ;130; Inf ;162,,,0
138,Func ;130; Inf ;162,,,0
139,Func ;130; Inf ;162,,,0
140,Func ;130; Inf ;162,,,0
141,Func ;130; Inf ;162,,,0
142,Func ;130; Inf ;162,,,0
143,Func ;130; Inf ;162,,,0
144,Func ;130; Inf ;162,,,0
145,Func ;130; Inf ;162,,,0
146,Func ;130; Inf ;162,,,0
147,Func ;130; Inf ;162,,,0
148,Func ;130; Inf ;162,,,0
149,Func ;130; Inf ;162,,,0
150,Func ;130; Inf ;162,,,0
151,Func ;130; Inf ;162,,,0
152,Func ;130; Inf ;162,,,0
153,Func ;130; Inf ;162,,,0
154,Func ;130; Inf ;162,,,0
155,Func ;130; Inf ;162,,,0
156,Func ;130; Inf ;162,,,0
157,Func ;130; Inf ;162,,,0
158,Func ;130; Inf ;162,,,0
159,Func ;130; Inf ;162,,,0
160,Func ;130; Inf ;162,,,0
161,Func ;130; Inf ;162,,,0
162,Func ;130; Inf ;162,,,0
163,Func ;130; Inf ;162,,,0
164,Func ;130; Inf ;162,,,0
165,Func ;130; Inf ;162,,,0
166,Func ;130; Inf ;162,,,0
167,Func ;130; Inf ;162,,,0
168,Func ;130; Inf ;162,,,0
169,Func ;130; Inf ;162,,,0
170,Func ;130; Inf ;162,,,0
171,Func ;130; Inf ;162,,,0
172,Func ;130; Inf ;162,,,0
173,Func ;130; Inf ;162,,,0
174,Func ;130; Inf ;162,,,0
175,Func ;130; Inf ;162,,,0
176,Func ;130; Inf ;162,,,0
177,Func ;130; Inf ;162,,,0
178,Func ;130; Inf ;162,,,0
179,Func ;130; Inf ;162,,,0
180,Func ;130; Inf ;162,,,0
181,Func ;130; Inf ;162,,,0
182,Func ;130; Inf ;162,,,0
183,Func ;130; Inf ;162,,,0
184,Func ;130; Inf ;162,,,0
185,Func ;130; Inf ;162,,,0
186,Func ;130; Inf ;162,,,0
187,Func ;130; Inf ;162,,,0
188,Func ;130; Inf ;162,,,0
50
1
1000,601
06/11/2025,08:20:54.699000
06/11/2025,08:20:54.699000
BINARY
1
