-8.256634960189297434e-01 -9.939001709768877646e-01 1.998473878220378808e+00 9.939001709768877646e-01 -3.877555302255811243e-01
-9.716597148950351093e-01 -9.998753895176573092e-01 1.999968846894156327e+00 9.998753895176573092e-01 -2.296029220107018987e-01
-1.089092380205119115e+00 -9.899233102005571272e-01 1.997477646416338626e+00 9.899233102005571272e-01 -3.030611163944131325e-01
-1.175945543852529918e+00 -9.642024625116117909e-01 1.991010207442792002e+00 9.642024625116117909e-01 -2.977679889685932446e-01
-1.231022043819862244e+00 -9.231225611078607285e-01 1.980592311082403967e+00 9.231225611078607285e-01 -2.568497723639015518e-01
-1.253947657681373284e+00 -8.673379793567146390e-01 1.966265486126021811e+00 8.673379793567146390e-01 -2.450888649797950403e-01
-1.245154778464603096e+00 -7.977373256375195343e-01 1.948086843500509424e+00 7.977373256375195343e-01 -1.916100933874788081e-01
-1.205846652959421617e+00 -7.154292884473714143e-01 1.926128848607841171e+00 7.154292884473714143e-01 -1.115192303925175432e-01
-1.137943670871887081e+00 -6.217249757884952821e-01 1.900479032456751760e+00 6.217249757884952821e-01 -2.366999865194411024e-01
-1.044013590782983503e+00 -5.181170301580777515e-01 1.871239642738459663e+00 5.181170301580777515e-01 -1.409424468406705044e-01
-9.271879274449650321e-01 -4.062558518237888716e-01 1.838527236237377238e+00 4.062558518237888716e-01 -1.968526910446626310e-01
-7.910669979924270789e-01 -2.879233091311666493e-01 1.802472214201578105e+00 2.879233091311666493e-01 -2.343383688516312291e-01
-6.396163274464394810e-01 -1.650043546187988930e-01 1.763218302525168424e+00 1.650043546187988930e-01 -3.719958266231472577e-02
-4.770572436167750396e-01 -3.945699907625271896e-02 1.720921978814716535e+00 3.945699907625271896e-02 1.812808519771656052e-02
-3.077545472228778722e-01 8.671887816355047796e-02 1.675751848623608709e+00 -8.671887816355047796e-02 -4.636025279763493490e-02
-1.361041256814712330e-01 2.115133858678192591e-01 1.627887973340858441e+00 -2.115133858678192591e-01 1.133742200494098351e-01
3.357670875131998911e-02 3.329386370297610642e-01 1.577521152413588590e+00 -3.329386370297610642e-01 3.464348767374152149e-02
1.971535295849890235e-01 4.490604144829197786e-01 1.524852162764468444e+00 -4.490604144829197786e-01 7.664468565380505582e-02
3.507713425125437157e-01 5.580289815934402764e-01 1.470090958436002904e+00 -5.580289815934402764e-01 2.277968944124072748e-01
4.909412216848630384e-01 6.581085472380374668e-01 1.413455833652134119e+00 -6.581085472380374668e-01 1.868011151119686741e-01
6.146152016274913921e-01 7.477049157117087175e-01 1.355172552633428618e+00 -7.477049157117087175e-01 1.662557789328751867e-01
7.192479379930537542e-01 8.253908811219762276e-01 1.295473449634670038e+00 -8.253908811219762276e-01 1.419281340702128191e-01
8.028440237159359949e-01 8.899289617551801035e-01 1.234596502792368877e+00 -8.899289617551801035e-01 3.234031271909894589e-01
8.639902364361734532e-01 9.402911122726755888e-01 1.172784385474099356e+00 -9.402911122726755888e-01 3.339288944937647274e-01
9.018723881654557850e-01 9.756750997357735988e-01 1.110283498911275091e+00 -9.756750997357735988e-01 3.049008659767934448e-01
9.162768391298654613e-01 9.955172826011058351e-01 1.047342989971558280e+00 -9.955172826011058351e-01 2.784508594739940612e-01
9.075771150028313361e-01 9.995015891261738172e-01 9.842137579863630137e-01 -9.995015891261738172e-01 2.518270557883466876e-01
8.767064214343953665e-01 9.875645521655237458e-01 9.211474545925236734e-01 -9.875645521655237458e-01 2.811151129127889003e-01
8.251171738207662143e-01 9.598963201568568859e-01 8.583954805750482198e-01 -9.598963201568568859e-01 2.817898060563575613e-01
7.547289465817282883e-01 9.169376281927887895e-01 7.962079837098479107e-01 -9.169376281927887895e-01 2.389086130998113178e-01
6.678664889150867090e-01 8.593727774269122044e-01 7.348328616013215520e-01 -8.593727774269122044e-01 2.371718691270061630e-01
5.671896484316006903e-01 7.881187346471921762e-01 6.745147734897881664e-01 -7.881187346471921762e-01 3.149221224961778476e-01
4.556171869332130697e-01 7.043105256526722702e-01 6.154941649679892546e-01 -7.043105256526722702e-01 1.338535917771668526e-01
3.362465619523554716e-01 6.092831551065170936e-01 5.580063094944210933e-01 -6.092831551065170936e-01 1.778863272248355221e-01
2.122717829742738482e-01 5.045503408691773828e-01 5.022803705243168437e-01 -5.045503408691773828e-01 1.575793730098890566e-01
8.690143332451977232e-02 3.917804015584933630e-01 4.485384879968926652e-01 -3.917804015584933630e-01 1.922568983259506092e-01
-3.672112038147243990e-02 2.727696814306036499e-01 3.969948928203856919e-01 -2.727696814306036499e-01 1.587646698298458836e-03
-1.555934262625502940e-01 1.494139359042609694e-01 3.478550528848134427e-01 -1.494139359042609694e-01 -1.793853276695944049e-02
-2.669238081075261948e-01 2.367813353662434617e-02 3.013148540066936665e-01 -2.367813353662434617e-02 4.163646275450644946e-02
-3.681938432138325834e-01 -1.024348445166134852e-01 2.575598190707167889e-01 1.024348445166134852e-01 -3.206019410022018651e-02
-4.572121417308157576e-01 -2.269161089615900073e-01 2.167643684811095817e-01 2.269161089615900073e-01 -5.285005012585817369e-02
-5.321583680775190395e-01 -3.477827625319819260e-01 1.790911248707375281e-01 3.477827625319819260e-01 -9.894028574246792329e-02
-5.916167192134403896e-01 -4.631094861203470803e-01 1.446902648395883562e-01 4.631094861203470803e-01 -1.103219536792093836e-01
-6.345983596428491635e-01 -5.710592077306952952e-01 1.136989203067911847e-01 5.710592077306952952e-01 -2.483227021685251168e-01
-6.605526016404421608e-01 -6.699123657178553959e-01 8.624063186256325508e-02 6.699123657178553959e-01 -2.975893394879233766e-01
-6.693669040532493897e-01 -7.580943001712454610e-01 6.242485629917493561e-02 7.580943001712454610e-01 -2.977323003341133534e-01
-6.613560372331949155e-01 -8.342003361179173293e-01 4.234653028407053821e-02 8.342003361179173293e-01 -1.847593475589154322e-01
-6.372410187380734836e-01 -8.970181589874631767e-01 2.608569191446230562e-02 8.970181589874631767e-01 -2.151345321723966697e-01
-5.981186585810722711e-01 -9.455471259136672968e-01 1.370716166199725805e-02 9.455471259136672968e-01 -3.063548828112108713e-01
-5.454227589338517257e-01 -9.790142052577146536e-01 5.260283979342972316e-03 9.790142052577146536e-01 -2.437836895949092308e-01
-4.808781870695442717e-01 -9.968862904477931997e-01 7.787305987243531291e-04 9.968862904477931997e-01 -2.662853087941182140e-01
-4.064491786725689115e-01 -9.988786919844435674e-01 2.803663065220618478e-04 9.988786919844435674e-01 -2.978937358421515635e-01
-3.242833291257171680e-01 -9.849596723401106146e-01 3.767177728993265085e-03 9.849596723401106146e-01 -3.253632109284605445e-01
-2.366527917036138906e-01 -9.553509515151951126e-01 1.122526541299739833e-02 9.553509515151951126e-01 -2.723312371227143980e-01
-1.458942234564210849e-01 -9.105241751974619824e-01 2.262489923329280561e-02 9.105241751974619824e-01 -2.921768783081836185e-01
-5.434900264468829623e-02 -8.511934017844945410e-01 3.792063690553715283e-02 8.511934017844945410e-01 -2.622057063873659000e-01
3.569481249072936624e-02 -7.783037279455300439e-01 5.705150513256296296e-02 7.783037279455300439e-01 -2.246150129475597834e-01
1.220574025788615513e-01 -6.930162339093320911e-01 7.994124266182545124e-02 6.930162339093320911e-01 -2.169537890323096907e-01
2.027177226738293425e-01 -5.966894882888565954e-01 1.064986042851256975e-01 5.966894882888565954e-01 -1.906031048471979183e-01
2.758585411741578675e-01 -4.908579070575931902e-01 1.366177245687767439e-01 4.908579070575931902e-01 -1.122233823174763334e-01
3.399050392820718303e-01 -3.772073114035757735e-01 1.701785398642742253e-01 3.772073114035757735e-01 -1.271783874797924596e-01
3.935562167085707164e-01 -2.575480738068967046e-01 2.070472669172214175e-01 2.575480738068967046e-01 -9.762597633780852047e-02
4.358085506515070873e-01 -1.337862801044795158e-01 2.470769361666228514e-01 1.337862801044795158e-01 -5.874956765218579402e-02
4.659715638114207414e-01 -7.893366909714023480e-03 2.901079776086669115e-01 7.893366909714023480e-03 -2.223678383080437276e-02
4.836751679714458296e-01 1.181252819589068970e-01 3.359688568895683458e-01 -1.181252819589068970e-01 -5.945307246465917489e-02
4.888688571789677195e-01 2.422622798037835368e-01 3.844767590918209965e-01 -2.422622798037835368e-01 1.221947607636828387e-01
4.818130237978135999e-01 3.625402132786245124e-01 4.354383174880819274e-01 -3.625402132786245124e-01 1.582925899558368377e-01
4.630628569816059859e-01 4.770431411648893283e-01 4.886503843576731621e-01 -4.770431411648893283e-01 1.481698004814331615e-01
4.334454522478604077e-01 5.839471139413057177e-01 5.439008407929837308e-01 -5.839471139413057177e-01 2.100869329183717438e-01
3.940309091595937674e-01 6.815492279916330887e-01 6.009694422676585823e-01 -6.815492279916330887e-01 1.231561560053024695e-01
3.460983186254997235e-01 7.682947516379710073e-01 6.596286965958872983e-01 -7.682947516379710073e-01 2.092258315900886179e-01
2.910976396730280968e-01 8.428018909013507143e-01 7.196447707829856100e-01 -8.428018909013507143e-01 2.422864024983262254e-01
2.306085361123141886e-01 9.038838004888234412e-01 7.807784231523084983e-01 -9.038838004888234412e-01 2.189174874664556181e-01
1.662972854115449262e-01 9.505674893877826825e-01 8.427859570327489447e-01 -9.505674893877826825e-01 1.749901863196395013e-01
9.987288520058337782e-02 9.821093199149801833e-01 9.054201922051545726e-01 -9.821093199149801833e-01 2.414636274233534219e-01
3.304346768108496618e-02 9.980068533314934154e-01 9.684314502351897280e-01 -9.980068533314934154e-01 2.243173839288261640e-01
-3.252590990019379319e-02 9.980068533314933044e-01 1.031568549764810605e+00 -9.980068533314933044e-01 2.849767142343573867e-01
-9.525309778258864157e-02 9.821093199149804054e-01 1.094579807794844983e+00 -9.821093199149804054e-01 2.743090118212379580e-01
-1.536753981796043500e-01 9.505674893877830156e-01 1.157214042967250611e+00 -9.505674893877830156e-01 3.788123236462869747e-01
-2.064820202944809280e-01 9.038838004888238853e-01 1.219221576847691058e+00 -9.038838004888238853e-01 3.493527801054179815e-01
-2.525417704617883841e-01 8.428018909013502702e-01 1.280355229217014834e+00 -8.428018909013502702e-01 2.898001576511415878e-01
-2.909254408248738710e-01 7.682947516379704522e-01 1.340371303404113146e+00 -7.682947516379704522e-01 1.943657063728497225e-01
-3.209225077241137369e-01 6.815492279916338658e-01 1.399030557732340974e+00 -6.815492279916338658e-01 1.930781849017246254e-01
-3.420519037576851273e-01 5.839471139413064948e-01 1.456099159207015825e+00 -5.839471139413064948e-01 1.232896406608106898e-01
-3.540667813511647055e-01 4.770431411648901610e-01 1.511349615642326505e+00 -4.770431411648901610e-01 1.710547869920440167e-01
-3.569533367959249470e-01 3.625402132786254006e-01 1.564561682511917518e+00 -3.625402132786254006e-01 1.590486937273482004e-01
-3.509239084378313889e-01 2.422622798037827874e-01 1.615523240908179226e+00 -2.422622798037827874e-01 1.031661280853277823e-01
-3.364046976376113274e-01 1.181252819589078823e-01 1.664031143110431321e+00 -1.181252819589078823e-01 9.213180200744505721e-03
-3.140185832498829654e-01 -7.893366909713043361e-03 1.709892022391332755e+00 7.893366909713043361e-03 -5.932561541873528077e-03
-2.845636070577154952e-01 -1.337862801044785444e-01 1.752923063833376816e+00 1.337862801044785444e-01 -3.608966114524641416e-02
-2.489877966953961408e-01 -2.575480738068957609e-01 1.792952733082778360e+00 2.575480738068957609e-01 -9.564438021555189684e-02
-2.083610624376095732e-01 -3.772073114035764951e-01 1.829821460135725886e+00 3.772073114035764951e-01 -7.326252997629834063e-02
-1.638449536997454714e-01 -4.908579070575938563e-01 1.863382275431223256e+00 4.908579070575938563e-01 -1.150977157114407845e-01
-1.166610895917695179e-01 -5.966894882888558183e-01 1.893501395714874080e+00 5.966894882888558183e-01 -2.178204679444079583e-01
-6.805908534415708311e-02 -6.930162339093314250e-01 1.920058757338174438e+00 6.930162339093314250e-01 -2.760459297111632626e-01
-1.928478334719386719e-02 -7.783037279455294888e-01 1.942948494867436926e+00 7.783037279455294888e-01 -2.490600129138775820e-01
2.845043512322474599e-02 -8.511934017844939859e-01 1.962079363094462625e+00 8.511934017844939859e-01 -2.257076082400787664e-01
7.399853226275132645e-02 -9.105241751974623154e-01 1.977375100766707305e+00 9.105241751974623154e-01 -3.171754405721330383e-01
1.163012321429937601e-01 -9.553509515151947795e-01 1.988774734587002602e+00 9.553509515151947795e-01 -2.666458000784580062e-01
1.544133985049844504e-01 -9.849596723401103926e-01 1.996232822271006846e+00 9.849596723401103926e-01 -3.245559885358576535e-01
1.875228883905084021e-01 -9.988786919844435674e-01 1.999719633693477938e+00 9.988786919844435674e-01 -2.445096661439213892e-01
2.149665002299673000e-01 -9.968862904477933107e-01 1.999221269401275647e+00 9.968862904477933107e-01 -3.574800704982055155e-01
2.362417434300680130e-01 -9.790142052577144316e-01 1.994739716020657028e+00 9.790142052577144316e-01 -2.991511605653420780e-01
2.510142683086748483e-01 -9.455471259136676299e-01 1.986292838338002742e+00 9.455471259136676299e-01 -2.467533852168797281e-01
2.591209075380609406e-01 -8.970181589874636208e-01 1.973914308085537694e+00 8.970181589874636208e-01 -2.511216547082619766e-01
2.605683902884979308e-01 -8.342003361179168852e-01 1.957653469715929351e+00 8.342003361179168852e-01 -2.893822099665912528e-01
2.555278953619964377e-01 -7.580943001712461271e-01 1.937575143700825286e+00 7.580943001712461271e-01 -1.984423856141776799e-01
2.443257073255258871e-01 -6.699123657178548408e-01 1.913759368137436745e+00 6.699123657178548408e-01 -2.355172869657856660e-01
2.274303278073629420e-01 -5.710592077306960723e-01 1.886301079693208926e+00 5.710592077306960723e-01 -2.154770537305399081e-01
2.054364708267836237e-01 -4.631094861203479685e-01 1.855309735160411755e+00 4.631094861203479685e-01 -1.327908230545599699e-01
1.790464347452882243e-01 -3.477827625319812044e-01 1.820908875129262139e+00 3.477827625319812044e-01 -1.180706491559019994e-01
1.490493929850514876e-01 -2.269161089615909510e-01 1.783235631518890640e+00 2.269161089615909510e-01 -1.058689275652009154e-01
1.162991802720554496e-01 -1.024348445166126942e-01 1.742440180929282878e+00 1.024348445166126942e-01 4.309313712617263148e-02
8.169117043612528217e-02 2.367813353662247960e-02 1.698685145993307000e+00 -2.367813353662247960e-02 1.651848746086622202e-02
4.613884573780110965e-02 1.494139359042608584e-01 1.652144947115186557e+00 -1.494139359042608584e-01 2.384388114104172424e-02
1.055064667216052028e-02 2.727696814306044271e-01 1.603005107179614086e+00 -2.727696814306044271e-01 3.091129462115243393e-02
-2.419233404050442210e-02 3.917804015584924193e-01 1.551461512003107668e+00 -3.917804015584924193e-01 1.178896203495596873e-01
-5.725728796154903183e-02 5.045503408691780489e-01 1.497719629475682712e+00 -5.045503408691780489e-01 2.379238710903878451e-01
-8.787878281313846185e-02 6.092831551065155393e-01 1.441993690505579684e+00 -6.092831551065155393e-01 1.049498503978932989e-01
-1.153755949831124367e-01 7.043105256526721591e-01 1.384505835032010745e+00 -7.043105256526721591e-01 2.242966779122397558e-01
-1.391649366663152698e-01 7.881187346471932864e-01 1.325485226510211056e+00 -7.881187346471932864e-01 2.563001262911041578e-01
-1.587738068286658200e-01 8.593727774269116493e-01 1.265167138398679114e+00 -8.593727774269116493e-01 3.092052315963111919e-01
-1.738472747155663800e-01 9.169376281927891226e-01 1.203792016290151645e+00 -9.169376281927891226e-01 2.039727935905183420e-01
-1.841535864192477834e-01 9.598963201568566639e-01 1.141604519424952224e+00 -9.598963201568566639e-01 2.526493478696134609e-01
-1.895860669777249818e-01 9.875645521655237458e-01 1.078852545407476438e+00 -9.875645521655237458e-01 2.984960573519249705e-01
-1.901618705693986500e-01 9.995015891261737062e-01 1.015786242013637874e+00 -9.995015891261737062e-01 3.573740876043333681e-01
-1.860177076697613063e-01 9.955172826011059461e-01 9.526570100284422749e-01 -9.955172826011059461e-01 2.925925894547117267e-01
-1.774027487810691250e-01 9.756750997357733768e-01 8.897165010887244652e-01 -9.756750997357733768e-01 3.168125276875868868e-01
-1.646689679557913344e-01 9.402911122726759219e-01 8.272156145259010884e-01 -9.402911122726759219e-01 3.091444096650398099e-01
-1.482592444589740655e-01 8.899289617551802145e-01 7.654034972076311227e-01 -8.899289617551802145e-01 2.298388329660189522e-01
-1.286935864540914298e-01 8.253908811219772268e-01 7.045265503653308503e-01 -8.253908811219772268e-01 2.627974684024630414e-01
-1.065538757233098349e-01 7.477049157117093836e-01 6.448274473665718265e-01 -7.477049157117093836e-01 1.564371060971569416e-01
-8.246755660154134193e-02 6.581085472380369117e-01 5.865441663478654366e-01 -6.581085472380369117e-01 2.237777972264827497e-01
-5.709070525706208543e-02 5.580289815934410536e-01 5.299090415639975404e-01 -5.580289815934410536e-01 3.231902073079337967e-01
-3.109091721822145743e-02 4.490604144829198341e-01 4.751478372355315560e-01 -4.490604144829198341e-01 1.552717860350840418e-01
-5.130441929760381874e-03 3.329386370297627851e-01 4.224788475864120763e-01 -3.329386370297627851e-01 7.944115340690667548e-02
2.015002631278169781e-02 2.115133858678193424e-01 3.721120266591417813e-01 -2.115133858678193424e-01 5.279396944349618037e-03
4.414652065491034283e-02 8.671887816354968692e-02 3.242481513763908474e-01 -8.671887816354968692e-02 2.559604204332562721e-02
6.630559426448787153e-02 -3.945699907625174058e-02 2.790780211852840198e-01 3.945699907625174058e-02 -6.635339239950566181e-02
8.613643504003885842e-02 -1.650043546187996979e-01 2.367816974748313541e-01 1.650043546187996979e-01 -9.612224223157300740e-02
1.032210550388305142e-01 -2.879233091311648174e-01 1.975277857984225616e-01 2.879233091311648174e-01 2.348232603194345958e-02
1.172223625128706731e-01 -4.062558518237887606e-01 1.614727637626226509e-01 4.062558518237887606e-01 -1.855053157819311349e-01
1.278899827679167434e-01 -5.181170301580784177e-01 1.287603572615401148e-01 5.181170301580784177e-01 -1.732077036106290935e-01
1.350637538828602935e-01 -6.217249757884945049e-01 9.952096754324857297e-02 6.217249757884945049e-01 -1.793637340393189894e-01
1.386748831185831976e-01 -7.154292884473716363e-01 7.387115139215871817e-02 7.154292884473716363e-01 -1.899124722629336182e-01
1.387448081291964563e-01 -7.977373256375184241e-01 5.191315649949068689e-02 7.977373256375184241e-01 -2.293017941251369596e-01
1.353818624701241258e-01 -8.673379793567145279e-01 3.373451387397818912e-02 8.673379793567145279e-01 -3.038446204209234169e-01
1.287758960975712852e-01 -9.231225611078612836e-01 1.940768891759581116e-02 9.231225611078612836e-01 -3.118340400794964995e-01
1.191910474365139305e-01 -9.642024625116114578e-01 8.989792557207887391e-03 9.642024625116114578e-01 -3.053444950318870421e-01
1.069569031901753259e-01 -9.899233102005572382e-01 2.522353583661152143e-03 9.899233102005572382e-01 -3.079853755938436466e-01
9.245831458936150382e-02 -9.998753895176573092e-01 3.115310584367314561e-05 9.998753895176573092e-01 -3.454102716076443702e-01
7.612416365050132805e-02 -9.939001709768877646e-01 1.526121779621192331e-03 9.939001709768877646e-01 -1.546258234650862151e-01
5.841538984975065685e-02 -9.720928355242575147e-01 7.001300221330275519e-03 9.720928355242575147e-01 -2.488535725468720705e-01
3.981259626033498145e-02 -9.348007583735985504e-01 1.643486276363004261e-02 9.348007583735985504e-01 -3.057908072271539046e-01
2.080355468262365740e-02 -8.826179755685465977e-01 2.978920445901378500e-02 8.826179755685465977e-01 -2.688878594436003855e-01
1.870921862843087776e-03 -8.163757214143998464e-01 4.701109098416056398e-02 8.163757214143998464e-01 -2.262313106226244153e-01
-1.651953602329147425e-02 -7.371291875117789161e-01 6.803187084756512348e-02 7.371291875117789161e-01 -1.863636601829341821e-01
-3.392993524983574372e-02 -6.461407143112113394e-01 9.276774905451823372e-02 6.461407143112113394e-01 -2.778907639945285557e-01
-4.996023534606636868e-02 -5.448596829350709214e-01 1.211201211385395382e-01 5.448596829350709214e-01 -1.581399167455764254e-01
-6.425695457686711465e-02 -4.348994275757922523e-01 1.529759662277013765e-01 4.348994275757922523e-01 -1.576018546823515498e-01
-7.652046329863169960e-02 -3.180115362392394451e-01 1.882082975789788337e-01 3.180115362392394451e-01 -1.157787228348566150e-01
-8.651071905066344547e-02 -1.960579492039778715e-01 2.266766687846609729e-01 1.960579492039778715e-01 -6.479932149625670934e-02
-9.405135000405867585e-02 -7.098129964801785929e-02 2.682277336329225159e-01 7.098129964801785929e-02 -1.738251731888478674e-02
-9.903203713193975410e-02 5.522603110450762659e-02 3.126958573908155126e-01 -5.522603110450762659e-02 1.120906477680826824e-02
-1.014091890745551089e-01 1.805536507889031195e-01 3.599037770728931163e-01 -1.805536507889031195e-01 2.505739275252407555e-02
-1.012049460760680170e-01 3.030051803068716243e-01 4.096633080634711765e-01 -3.030051803068716243e-01 8.508567511540721107e-02
-9.850458955572403974e-02 4.206300546137844987e-01 4.617760942757115350e-01 -4.206300546137844987e-01 7.755243640920168879e-02
-9.345247091984112964e-02 5.315545938208998678e-01 5.160343988571605145e-01 -5.315545938208998678e-01 1.432152406550430690e-01
-8.624660630435884712e-02 6.340118495722383285e-01 5.722219322897902360e-01 -6.340118495722383285e-01 1.831144223638075386e-01
-7.713211236558495387e-02 7.263697512646400956e-01 6.301147145834535834e-01 -7.263697512646400956e-01 2.508419673801419170e-01
-6.639368145104557195e-02 8.071571037619846845e-01 6.894819681258306243e-01 -8.071571037619846845e-01 2.523532027498205377e-01
-5.434731207101216321e-02 8.750870224785938234e-01 7.500870376296917552e-01 -8.750870224785938234e-01 2.750568975608157496e-01
-4.133152229429139929e-02 9.290774325277298962e-01 8.116883335102812458e-01 -9.290774325277298962e-01 2.455166118000717823e-01
-2.769827940274716474e-02 9.682683053985071675e-01 8.740402949322823023e-01 -9.682683053985071675e-01 4.221483744977788666e-01
-1.380387890285848101e-02 9.920353585932579765e-01 9.368943686873268950e-01 -9.920353585932579765e-01 2.011708753826600415e-01
-1.058435733606880912e-16 1.000000000000000000e+00 9.999999999999995559e-01 -1.000000000000000000e+00 3.676070221611328903e-01
